frame,mode,state,level,enemyCount,normalBulletCount,orbitBulletCount,queryCount,nearbyCandidateCount,bruteForceCandidateCount,candidateReductionPercent,spatialBuildMilliseconds,collisionMilliseconds,separationMilliseconds
1021,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1022,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1023,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1024,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1025,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1026,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1027,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1028,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1029,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1030,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1031,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1032,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1033,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1034,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1035,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1036,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1037,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1038,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1039,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1040,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1041,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1042,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1043,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1044,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1045,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1046,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1047,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1048,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1049,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1050,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1051,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1052,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1053,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1054,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1055,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1056,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1057,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1058,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1059,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1060,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1061,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1062,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1063,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1064,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1065,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1066,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1067,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1068,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1069,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1070,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1071,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1072,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1073,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1074,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1075,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1076,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1077,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1078,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1079,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1080,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1081,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1082,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1083,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1084,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1085,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1086,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1087,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1088,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1089,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1090,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1091,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1092,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1093,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1094,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1095,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1096,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1097,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1098,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1099,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1100,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1101,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1102,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1103,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1104,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1105,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1106,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1107,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1108,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1109,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1110,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1111,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1112,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1113,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1114,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1115,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1116,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1117,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1118,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1119,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1120,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1121,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1122,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1123,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1124,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1125,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1126,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1127,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1128,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1129,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1130,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1131,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1132,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1133,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1134,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1135,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1136,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1137,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1138,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1139,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1140,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1141,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1142,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1143,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1144,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1145,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1146,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1147,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1148,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1149,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1150,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1151,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1152,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1153,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1154,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1155,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1156,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1157,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1158,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1159,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1160,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1161,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1162,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1163,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1164,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1165,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1166,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1167,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1168,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1169,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1170,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1171,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1172,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1173,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1174,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1175,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1176,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1177,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1178,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1179,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1180,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1181,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1182,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1183,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1184,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1185,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1186,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1187,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1188,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1189,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1190,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1191,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1192,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1193,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1194,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1195,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1196,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1197,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1198,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1199,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1200,spatial_grid,scene_stress,0,27,0,0,28,121,756,83.9947,0.0271,0.0016,0.0255
1,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
2,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
3,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
4,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
5,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
6,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
7,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
8,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
9,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
10,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
11,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
12,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
13,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
14,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
15,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
16,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
17,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
18,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
19,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
20,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
21,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
22,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
23,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
24,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
25,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
26,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
27,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
28,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
29,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
30,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
31,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
32,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
33,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
34,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
35,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
36,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
37,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
38,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
39,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
40,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
41,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
42,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
43,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
44,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
45,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
46,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
47,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
48,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
49,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
50,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
51,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
52,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
53,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
54,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
55,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
56,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
57,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
58,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
59,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
60,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
61,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
62,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
63,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
64,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
65,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
66,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
67,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
68,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
69,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
70,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
71,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
72,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
73,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
74,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
75,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
76,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
77,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
78,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
79,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
80,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
81,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
82,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
83,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
84,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
85,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
86,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
87,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
88,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
89,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
90,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
91,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
92,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
93,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
94,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
95,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
96,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
97,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
98,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
99,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
100,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
101,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
102,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
103,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
104,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
105,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
106,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
107,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
108,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
109,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
110,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
111,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
112,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
113,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
114,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
115,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
116,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
117,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
118,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
119,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
120,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
121,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
122,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
123,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
124,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
125,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
126,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
127,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
128,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
129,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
130,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
131,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
132,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
133,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
134,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
135,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
136,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
137,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
138,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
139,brute_force,scene_stress,0,25,0,0,0,0,0,0,0,0,0
